cislo_programu;kod_ms;zdielana_ms;nazov_ms;sposob_urcenia;uroven_ms_dospeli;uroven_ms_deti_0;uroven_ms_deti_1;uroven_ms_deti_7;uroven_ms_deti_16;povinnost_ms_V;povinnost_ms_IV;povinnost_ms_III;povinnost_ms_II;povinnost_ms_I;casova_dostupnost;minimum_na_nemocnicu;minimum_na_lekara
59;S59-53;False;Menej komplexné výkony pri inkontinencii;V;;3;2;2;2;P;P;P;P;;;;
59;S59-52;False;Menej komplexné výkony na mužských pohlavných orgánoch;V;;3;2;2;2;P;P;P;P;;;;
59;S59-51;False;Menej komplexné výkony na močovej rúre;V;;3;2;2;2;P;P;P;P;;;;
59;S59-50;False;Menej komplexné výkony na močovom mechúri;V;;3;2;2;2;P;P;P;P;;;;
59;S59-49;False;Menej komplexné výkony pri ureterolitiáze;V;;3;2;2;2;P;P;P;P;;;;
59;S59-48;False;Menej komplexné výkony na obličke;V;;3;2;2;2;P;P;P;P;;;;
59;S59-47;False;Základné výkony na odstránenie konkrementu z obličky;V;;3;2;2;2;P;P;P;P;;;;
59;S68-26;True;Obštrukcia močových ciest a močové kamene II;D;;3;2;2;2;P;P;P;P;;;;
59;S73-52;True;Manažment bolesti;D;;2;2;2;2;P;P;N;N;;;;
59;S68-36;True;Hematúria;D;;2;2;2;2;P;P;P;P;;;;
59;S68-34;True;Infekcie močových orgánov II;D;;2;2;2;2;P;P;P;P;;;;
59;S68-28;True;Ochorenia a poruchy močových orgánov II;D;;2;2;2;2;P;P;P;P;;;;
59;S63-41;True;Ochorenia kože, podkožia a slizníc;D;;2;2;2;2;P;P;P;N;;;;
59;S63-30;True;Ťažkosti, symptómy a iné anomálie I;D;;2;2;2;2;P;P;P;P;;;;
59;S59-58;False;Jednoduché výkony na vonkajšom genitále;V;;1;1;1;1;P;P;P;N;N;;;
60;S60-10;False;Výkony pri endometrióze IV;V;;4;4;4;4;P;P;;;;;;
60;S60-09;False;Výkony na vaječníkoch a vajíčkovodoch - jednoduché IV;V;;4;4;4;4;P;P;;;;;;
60;S60-08;False;Myomectómia IV;V;;4;4;4;4;P;P;;;;;;
60;S60-07;False;Iné výkony na maternici IV;V;;4;4;4;4;P;P;;;;;;
60;S60-06;False;Hysterektómia IV;V;;4;4;4;4;P;P;;;;;;
60;S60-05;False;Rekonštrukčná operácia vrodenej vývojovej chyby genitálu (výkony pri diagnózach Q50.0 - Q52.9) I.;VD;;4;4;4;4;P;N;;;;180;;
60;S60-04;False;Rekonštrukčná operácia vrodenej vývojovej chyby genitálu (výkony pri diagnózach Q50.0 - Q52.9) - komplexná;VD;;4;4;4;4;P;N;;;;180;;
60;S60-03;False;Onkologické výkony - uterus;V;;4;4;4;4;P;P;;;;30;;
60;S60-02;False;Onkologické výkony - ováriá;V;;4;4;4;4;P;P;;;;30;;
60;S60-01;False;Výkony na vaječníkoch a vajíčkovodoch - komplexné;V;;4;4;4;4;P;P;;;;60;;
60;S70-28;True;Zhubné nádory prsníka;D;;4;4;4;4;P;P;;;;;;
60;S70-20;True;Zhubný nádor ženských pohlavných orgánov;D;;4;4;4;4;P;P;;;;;;
60;S51-63;True;Rekonštrukčné výkony na prsníku;V;;4;4;4;3;P;N;N;;;120;;
60;S60-13;False;Výkony na krčku uteru - komplexné;V;;4;4;3;3;P;P;N;;;60;;
60;S60-12;False;Výkony pri endometrióze - komplexné ;V;;4;4;3;3;P;P;N;;;60;;
60;S60-11;False;Rekonštrukčná operácia vrodenej vývojovej chyby genitálu (výkony pri diagnózach Q50.0 - Q52.9);VD;;4;4;3;3;P;N;N;;;180;;
60;S51-68;True;Malé výkony na prsníku;V;;4;4;3;2;P;P;N;N;;30;;
60;S60-26;False;Výkony pri endometrióze II;V;;4;4;2;2;P;P;P;N;;;;
60;S60-25;False;Výkony na vaječníkoch a vajíčkovodoch - jednoduché II;V;;4;4;2;2;P;P;P;N;;;;
60;S60-24;False;Operácie pri EUG II;V;;4;4;2;2;P;P;P;N;;;;
60;S60-23;False;Myomectómia II;V;;4;4;2;2;P;P;P;N;;;;
60;S60-22;False;Iné výkony na maternici II;V;;4;4;2;2;P;P;P;N;;;;
60;S60-21;False;Hysterektómia II;V;;4;4;2;2;P;P;P;N;;;;
60;S60-20;False;Rekonštrukčné operácie genitálu - jednoduché;V;;4;4;2;2;P;P;P;N;;180;;
60;S60-19;False;Ochorenia prsníka (benígne);D;;4;4;2;2;P;P;N;N;;;;
60;S60-18;False;Poruchy menštruačného cyklu a iné ochorenia ženských pohlavných orgánov;D;;4;4;2;2;P;P;P;P;;;;
60;S60-17;False;Infekcia a zápal ženských pohlavných orgánov;D;;4;4;2;2;P;P;P;P;;;;
60;S60-16;False;Výkony na pošve a vulve;V;;4;4;2;2;P;P;P;P;;60;;
60;S60-36;False;Výkony pri endometrióze I;V;;4;4;1;1;P;P;P;P;N;60;;
60;S60-35;False;Výkony na vaječníkoch a vajíčkovodoch - jednoduché I;V;;4;4;1;1;P;P;P;P;N;60;;
60;S60-34;False;Operácie pri EUG I;V;;4;4;1;1;P;P;P;P;N;;;
60;S60-33;False;Myomectómia I;V;;4;4;1;1;P;P;P;P;N;60;;
60;S60-32;False;Iné výkony na maternici I;V;;4;4;1;1;P;P;P;P;N;60;;
60;S60-31;False;Hysterektómia I;V;;4;4;1;1;P;P;P;P;N;;;
60;S60-30;False;Výkony na endometriu (frakcionovaná kyretáž, HSK, termoablácia);V;;4;4;1;1;P;P;P;P;P;60;;
60;S60-29;False;Výkony na krčku uteru - jednoduché;V;;4;4;1;1;P;P;P;P;P;60;;
60;S60-28;False;Vaginálne výkony;V;;4;4;1;1;P;P;P;P;N;60;;
60;S60-27;False;Výkony na pošve a vulve - jednoduché;V;;4;4;1;1;P;P;P;P;P;60;;
60;S51-74;True;Revízia operačnej rany;V;;4;3;2;1;P;P;N;N;N;;;
60;S73-52;True;Manažment bolesti;D;;2;2;2;2;P;P;N;N;;;;
61;S61-04;False;Iné ochorenia kože, podkožia a slizníc;D;;4;4;4;4;P;P;;;;;400*7;
61;S61-03;False;Kožný vred;D;;4;4;4;4;P;P;;;;;400*7;
61;S61-02;False;Infekcia/zápal kože a podkožia;D;;4;4;4;4;P;P;;;;;400*7;
61;S61-01;False;Závažné ochorenia kože;D;;4;4;4;4;P;P;;;;;400*7;
61;S51-74;True;Revízia operačnej rany;V;;4;3;2;1;P;P;N;N;N;;;
61;S73-52;True;Manažment bolesti;D;;2;2;2;2;P;P;N;N;;;;
61;S63-41;True;Ochorenia kože, podkožia a slizníc;D;;2;2;2;2;P;P;P;N;;;;
62;S62-06;False;Komplexné výkony na slznej žľaze alebo slzných cestách (c);V;;5;5;5;5;P;;;;;;;
62;S62-05;False;Vysoko komplexné výkony na orbite alebo bulbe (c);V;;5;5;5;5;P;;;;;;;
62;S62-04;False;Komplexné výkony v zadnom segmente oka (b) ;V;;5;5;5;5;P;;;;;;;
62;S62-03;False;Vysoko komplexné výkony v zadnom segmente oka;V;;5;5;5;5;P;;;;;60;;
62;S62-02;False;Vysoko komplexné výkony v prednom segmente oka (c);V;;5;5;5;5;P;;;;;;;
62;S62-01;False;Brachyterapia v oftalmológii;V;;5;5;5;5;P;;;;;30;;
62;S65-01;True;Tuberkulóza;D;;5;5;5;5;P;;;;;;;
62;S62-12;False;Operačné výkony pri glaukóme (b);V;;5;5;5;4;P;N;;;;;;
62;S62-11;False;Komplexné výkony na orbite alebo bulbe (b);V;;5;5;5;4;P;N;;;;;;
62;S62-10;False;Komplexné výkony na očných viečkach;V;;5;5;5;4;p;N;;;;60;;
62;S62-09;False;Komplexné výkony na slznej žľaze alebo slzných cestách (b);V;;5;5;5;4;P;N;;;;;;
62;S62-08;False;Vysoko komplexné výkony na orbite alebo bulbe (b);V;;5;5;5;4;P;N;;;;;;
62;S62-07;False;Vysoko komplexné výkony v prednom segmente oka (b);V;;5;5;5;4;P;N;;;;;;
62;S62-25;False;Menej komplexné výkony na orbite a bulbe;V;;5;5;4;4;P;N;;;;60;;
62;S62-24;False;Iné menej komplexné výkony v zadnom segmente oka;V;;5;5;4;4;P;N;;;;60;;
62;S62-23;False;Pars-plana a iné vitrektómie;V;;5;5;4;4;P;N;;;;30;;
62;S62-22;False;Operačné výkony pri glaukóme (a);V;;5;5;4;4;P;N;;;;60;5;5
62;S62-20;False;Glaukóm;D;;5;5;4;4;P;N;;;;;10;10
62;S62-19;False;Retinopatia;D;;5;5;4;4;P;N;;;;;20;20
62;S62-18;False;Komplexné výkony na orbite alebo bulbe (a);V;;5;5;4;4;p;N;;;;60;;
62;S62-17;False;Komplexné výkony v zadnom segmente oka (a);V;;5;5;4;4;p;N;;;;60;5;5
62;S62-16;False;Komplexné výkony na slznej žľaze alebo slzných cestách (a);V;;5;5;4;4;p;N;;;;60;;
62;S62-15;False;Vysoko komplexné výkony na orbite alebo bulbe (a);V;;5;5;4;4;P;N;;;;60;5;5
62;S62-14;False;Vysoko komplexné výkony v prednom segmente oka (a);V;;5;5;4;4;P;N;;;;60;;
62;S62-13;False;Vrodené chyby oka a očných adnexov;D;;5;5;4;4;P;N;;;;;4;4
62;S62-28;False;Terapeutické podanie látok do oka (c);V;;5;4;4;4;P;N;;;;;;
62;S62-27;False;Iné menej komplexné výkony v prednom segmente oka (c);V;;5;4;4;4;P;N;;;;;;
62;S62-31;False;Terapeutické podanie látok do oka (b);V;;5;4;4;3;P;N;N;;;;;
62;S62-30;False;Laserová retinopexia;V;;5;4;4;3;P;N;N;;;;;
62;S62-29;False;Extrakcia a implantácia šošovky;V;;5;4;4;3;P;N;N;;;60;5;5
62;S62-32;False;Terapeutické podanie látok do oka (a);V;;5;3;3;3;P;N;N;;;;;
62;S62-39;False;Terapeutické podanie látok do oka (d);V;;4;4;4;4;P;N;;;;;;
62;S62-38;False;Iné menej komplexné výkony v prednom segmente oka (b);V;;4;4;4;4;P;N;;;;;;
62;S62-37;False;Menej komplexné výkony na očných viečkach (d);V;;4;4;4;4;P;N;;;;;;
62;S62-35;False;Neuro-oftalmologické ochorenie oka;D;;4;4;4;4;P;N;;;;;5;5
62;S62-34;False;Katarakta;D;;4;4;4;4;P;N;;;;;;
62;S62-33;False;Komplexné výkony na očných svaloch (b);V;;4;4;4;4;p;N;;;;;;
62;S62-42;False;Iné menej komplexné výkony v prednom segmente oka (a);V;;4;4;4;3;P;N;N;;;60;5;5
62;S62-41;False;Menej komplexné výkony na očných viečkach (c);V;;4;4;4;3;P;N;N;;;;;
62;S62-40;False;Menej komplexné výkony na slzných cestách (c);V;;4;4;4;3;P;N;N;;;;;
62;S62-45;False;Menej komplexné výkony na očných svaloch;V;;4;4;3;3;P;N;N;;;60;20;20
62;S62-44;False;Menej komplexné výkony na slzných cestách (b);V;;4;4;3;3;P;N;N;;;;;
62;S62-43;False;Infekcie a zápaly oka a očných adnexov;D;;4;4;3;3;P;N;N;;;;5;5
62;S62-60;False;Výkony s diódovým laserom;V;;4;4;3;1;P;N;N;N;N;;;
62;S62-46;False;Komplexné výkony na očných svaloch (a);V;;4;3;3;3;p;N;N;;;60;;
62;S62-58;False;Komplexné výkony JZS na očných svaloch;V;;4;3;3;1;P;N;N;N;N;;;
62;S51-74;True;Revízia operačnej rany;V;;4;3;2;1;P;P;N;N;N;;;
62;S62-57;False;Menej komplexné výkony JZS na očných svaloch;V;;4;3;1;1;P;N;N;N;N;;;
62;S62-53;False;Komplexné výkony pri traume oka;V;;3;3;3;3;P;P;P;;;;;
62;S62-52;False;Menej komplexné výkony na očných viečkach (b);V;;3;3;3;3;P;N;N;;;;;
62;S62-51;False;Menej komplexné výkony na slzných cestách (a);V;;3;3;3;3;P;N;N;;;30;;
62;S62-50;False;Vybrané poranenia oka a očných adnexov - primárne ošetrenie;D;;3;3;3;3;P;P;P;;;;;
62;S62-49;False;Poranenia oka a očných adnexov;D;;3;3;3;3;P;P;P;;;;;
62;S62-48;False;Iné ochorenia oka a očných adnexov;D;;3;3;3;3;P;N;N;;;;5;5
62;S62-47;False;Endokrinne podmienené ochorenia očí;D;;3;3;3;3;P;N;N;;;;;
62;S62-59;False;Výkony s  Neodym-YAG laserom;V;;3;3;1;1;P;N;N;N;N;;;
62;S62-54;False;Menej komplexné výkony na očných viečkach (a);V;;3;1;1;1;P;P;P;P;P;60;10;10
62;S73-52;True;Manažment bolesti;D;;2;2;2;2;P;P;N;N;;;;
62;S73-34;True;Iné ochorenia NS;D;;2;2;2;2;P;P;P;P;;;;
62;S62-56;False;Menej komplexné výkony na slzných cestách (d);V;;1;1;1;1;P;P;P;P;P;;;
62;S62-55;False;Základné výkony pri traume oka;V;;1;1;1;1;P;P;P;P;P;;;
63;S63-06;False;Otravy alebo toxické účinky z vonkajších príčin III;D;;4;4;4;4;P;P;;;;;;
63;S63-05;False;Ochorenia kostí a pohybového systému III;D;;4;4;4;4;P;P;;;;;;
63;S63-04;False;Iné gastrointestinálne ochorenia II;D;;4;4;4;4;P;P;;;;;;
63;S63-03;False;Ochorenia retikuloendoteliálneho systému, imunitného systému a poruchy zrážania krvi III;D;;4;4;4;4;P;P;;;;;;
63;S63-02;False;Vrodené metabolické poruchy II;D;;4;4;4;4;P;P;;;;;;
63;S63-01;False;Plynová gangréna;D;;4;4;4;4;P;P;;;;;;
63;S66-32;True;Iné ochorenia GIT V;D;;4;4;2;2;P;P;P;P;;;;
63;S60-19;True;Ochorenia prsníka (benígne);D;;4;4;2;2;P;P;N;N;;;;
63;S60-18;True;Poruchy menštruačného cyklu a iné ochorenia ženských pohlavných orgánov;D;;4;4;2;2;P;P;P;P;;;;
63;S60-17;True;Infekcia a zápal ženských pohlavných orgánov;D;;4;4;2;2;P;P;P;P;;;;
63;S51-74;True;Revízia operačnej rany;V;;4;3;2;1;P;P;N;N;N;;;
63;S63-07;False;Hospitalizacia novorodenca pre závažné ochorenia alebo skríning vrodených porúch metabolizmu;D;;4;;;;P;P;;;;;;
63;S63-21;False;Iné faktory, ktoré ovplyvňujú zdravotný stav a následná starostlivosť po ukončenej liečbe II.;D;;3;3;3;3;P;P;P;;;;;
63;S63-20;False;Hemolytické a aplastické anémie a iné komplexné ochorenia erytrocytov II;D;;3;3;3;3;P;P;P;;;;;
63;S63-19;False;Otravy alebo toxické účinky z vonkajších príčin II;D;;3;3;3;3;P;P;P;;;;;
63;S63-18;False;Horúčka neznámeho pôvodu;D;;3;3;3;3;P;P;P;;;;;
63;S63-17;False;Ochorenia kostí a pohybového systému II;D;;3;3;3;3;P;P;P;;;;;
63;S63-16;False;Vrodené ochorenia a poruchy močových orgánov;D;;3;3;3;3;P;P;P;;;;;
63;S63-15;False;Iné ochorenia a poruchy močových orgánov;D;;3;3;3;3;P;P;P;;;;;
63;S63-14;False;Ťažkosti, symptómy a iné anomálie II;D;;3;3;3;3;P;P;P;;;;;
63;S63-13;False;Iné gastrointestinálne ochorenia I ;D;;3;3;3;3;P;P;P;;;;;
63;S63-12;False;Akútna intoxikácia inými drogami;D;;3;3;3;3;P;P;P;;;;;
63;S63-11;False;Ochorenia spojivového tkaniva;D;;3;3;3;3;P;P;P;;;;;
63;S63-10;False;Vrodené metabolické poruchy I;D;;3;3;3;3;P;P;P;;;;;
63;S63-09;False;Ochorenia retikuloendoteliálneho systému, imunitného systému a poruchy zrážania krvi II;D;;3;3;3;3;P;P;P;;;;;
63;S56-45;True;Iné ochorenia pohybového systému;D;;3;3;2;2;P;P;P;P;;;;
63;S56-44;True;Ochorenia kostí a artropatie;D;;3;3;2;2;P;P;P;P;;;;
63;S63-40;False;Zápal stredného ucha alebo infekcia horných dýchacích ciest;D;;3;2;2;2;P;P;P;N;;;;
63;S68-26;True;Obštrukcia močových ciest a močové kamene II;D;;3;2;2;2;P;P;P;P;;;;
63;S59-55;True;Iné ochorenia mužských pohlavných orgánov;D;;3;2;2;2;P;P;P;P;;;;
63;S63-22;False;Hospitalizácia novorodenca;D;;3;;;;P;P;P;;;;;
63;S63-08;False;Hospitalizacia novorodenca II;D;;3;;;;P;P;P;;;;;
63;S74-19;True;Poruchy príjmu potravy;D;;;3;3;3;P;P;P;;;;;
63;S63-41;False;Ochorenia kože, podkožia a slizníc;D;;2;2;2;2;P;P;P;N;;;;
63;S63-38;False;Pozorovanie pri podozrení na chorobu alebo po výkone;D;;2;2;2;2;P;P;P;P;;;;
63;S63-37;False;Následky lekárskej starostlivosti;D;;2;2;2;2;P;P;P;P;;;;
63;S63-36;False;Anafylaktický šok;D;;2;2;2;2;P;P;P;P;;;;
63;S63-35;False;Rôzne poruchy metabolizmu;D;;2;2;2;2;P;P;P;P;;;;
63;S63-34;False;Šok;D;;2;2;2;2;P;P;P;P;;;;
63;S63-33;False;Iné faktory, ktoré ovplyvňujú zdravotný stav a následná starostlivosť po ukončenej liečbe I.;D;;2;2;2;2;P;P;P;P;;;;
63;S63-32;False;Ťažkosti, symptómy a iné anomálie I ;D;;2;2;2;2;P;P;P;P;;;;
63;S63-31;False;Otravy alebo toxické účinky z vonkajších príčin I;D;;2;2;2;2;P;P;P;P;;;;
63;S63-30;False;Ťažkosti, symptómy a iné anomálie I;D;;2;2;2;2;P;P;P;P;;;;
63;S63-29;False;Akútna intoxikácia alkoholom, tabakom a prchavými rozpúšťadlami;D;;2;2;2;2;P;P;P;P;;;;
63;S63-28;False;Dehydratácia;D;;2;2;2;2;P;P;P;P;;;;
63;S63-27;False;Hemolytické a aplastické anémie a iné komplexné ochorenia erytrocytov I;D;;2;2;2;2;P;P;P;P;;;;
63;S63-26;False;Ochorenia kostí a pohybového systému I;D;;2;2;2;2;P;P;P;P;;;;
63;S63-25;False;Ochorenia retikuloendoteliálneho systému, imunitného systému a poruchy zrážania krvi I;D;;2;2;2;2;P;P;P;P;;;;
63;S63-24;False;Infekčná gastroenteritída I;D;;2;2;2;2;P;P;P;P;;;;
63;S63-23;False;Iné infekčné ochorenia GIT;D;;2;2;2;2;P;P;P;P;;;;
63;S73-52;True;Manažment bolesti;D;;2;2;2;2;P;P;N;N;;;;
63;S73-51;True;Následky NCMP;D;;2;2;2;2;P;P;P;P;;;;
63;S73-50;True;Syndróm spánkového apnoe;D;;2;2;2;2;P;P;P;P;;;;
63;S73-49;True;Skleróza multiplex;D;;2;2;2;2;P;P;P;P;;;;
63;S73-48;True;Prechodný ischemický záchvat a extrakraniálne cievne uzávery;D;;2;2;2;2;P;P;P;P;;;;
63;S73-47;True;Náhla cievna mozgová príhoda;D;;2;2;2;2;P;P;P;P;;;;
63;S73-46;True;Metabolické ochorenia v neurológii;D;;2;2;2;2;P;P;P;P;;;;
63;S73-45;True;Iná cievna choroba mozgu;D;;2;2;2;2;P;P;P;P;;;;
63;S73-44;True;Genetické syndrómové ochorenia;D;;2;2;2;2;P;P;P;P;;;;
63;S73-43;True;Epilepsia a iné záchvaty;D;;2;2;2;2;P;P;P;P;;;;
63;S73-42;True;Cerebelárna ataxia;D;;2;2;2;2;P;P;P;P;;;;
63;S73-41;True;Vrodené vývojové choroby CNS;D;;2;2;2;2;P;P;P;P;;;;
63;S73-40;True;Paralytické syndrómy;D;;2;2;2;2;P;P;P;P;;;;
63;S73-39;True;Svalove a nervosvalové ochorenia ;D;;2;2;2;2;P;P;P;P;;;;
63;S73-38;True;Dorzopatia a poruchy nervových koreňov;D;;2;2;2;2;P;P;P;P;;;;
63;S73-37;True;Ochorenia mozgových a periférnych nervov;D;;2;2;2;2;P;P;P;P;;;;
63;S73-36;True;Bolesti hlavy;D;;2;2;2;2;P;P;P;P;;;;
63;S73-35;True;Iné chronické poruchy mozgovej funkcie a demencia;D;;2;2;2;2;P;P;P;P;;;;
63;S73-34;True;Iné ochorenia NS;D;;2;2;2;2;P;P;P;P;;;;
63;S73-33;True;Degeneratívne ochorenia nervového systému;D;;2;2;2;2;P;P;P;P;;;;
63;S73-32;True;Infekcia nervového systému;D;;2;2;2;2;P;P;P;P;;;;
63;S73-31;True;Perinatálne postihnutie CNS;D;;2;2;2;2;P;P;P;P;;;;
63;S73-30;True;Vertigo;D;;2;2;2;2;P;P;P;P;;;;
63;S73-29;True;Febrilné kŕče;D;;2;2;2;2;P;P;P;P;;;;
63;S73-28;True;Stupor a kóma netraumatického pôvodu;D;;2;2;2;2;P;P;P;P;;;;
63;S73-27;True;Deformujúca dorzopatia a iné komplexné spondylopatie;D;;2;2;2;2;P;P;P;P;;;;
63;S72-08;True;Kontakt so sršnami, osami a včelami a iné komplikácie;D;;2;2;2;2;P;P;P;P;;;;
63;S72-07;True;Ochorenia imunitného systému;D;;2;2;2;2;P;P;P;P;;;;
63;S71-10;True;Iné faktory, ktoré ovplyvňujú zdravotný stav a následná starostlivosť po ukončenej liečbe;D;;2;2;2;2;P;P;P;P;;;;
63;S71-09;True;Iné vírusové ochorenia;D;;2;2;2;2;P;P;P;P;;;;
63;S71-08;True;Iné infekčné ochorenia;D;;2;2;2;2;P;P;P;P;;;;
63;S71-07;True;Sepsa;D;;2;2;2;2;P;P;P;P;;;;
63;S70-60;True;Vrodené koagulopatie - základná hemostatická liečba, komplexná liečba pri operácii s vitálnou indikáciou;D;;2;2;2;2;P;P;P;P;;;;
63;S70-59;True;Poruchy leukocytov a iné  hematologické ochorenia II;D;;2;2;2;2;P;P;P;P;;;;
63;S70-58;True;Získané poruchy hemostázy;D;;2;2;2;2;P;P;P;P;;;;
63;S70-57;True;Trombocytopénie a trombocytopatie III;D;;2;2;2;2;P;P;P;P;;;;
63;S70-56;True;Nutričné anémie;D;;2;2;2;2;P;P;P;P;;;;
63;S68-36;True;Hematúria;D;;2;2;2;2;P;P;P;P;;;;
63;S68-35;True;Tubulopatie II;D;;2;2;2;2;P;P;P;P;;;;
63;S68-34;True;Infekcie močových orgánov II;D;;2;2;2;2;P;P;P;P;;;;
63;S68-33;True;Infekcie močových orgánov I;D;;2;2;2;2;P;P;P;P;;;;
63;S68-31;True;Sekundárna hypertenzia II ;D;;2;2;2;2;P;P;P;P;;;;
63;S68-30;True;Hereditárna nefropatia II;D;;2;2;2;2;P;P;P;P;;;;
63;S68-29;True;Ochorenia glomerulov II;D;;2;2;2;2;P;P;P;P;;;;
63;S68-28;True;Ochorenia a poruchy močových orgánov II;D;;2;2;2;2;P;P;P;P;;;;
63;S68-27;True;Insuficiencia obličiek II;D;;2;2;2;2;P;P;P;P;;;;
63;S67-12;True;Poruchy metabolizmu;D;;2;2;2;2;P;P;P;N;;;;
63;S66-53;True;Dyspepsia;D;;2;2;2;2;P;P;P;P;;;;
63;S66-52;True;Bolesť brucha a apendicitída;D;;2;2;2;2;P;P;P;P;;;;
63;S66-51;True;Gastritída a duodenitída I;D;;2;2;2;2;P;P;P;P;;;;
63;S66-50;True;Funkčná porucha čreva I;D;;2;2;2;2;P;P;P;P;;;;
63;S66-49;True;Ochorenia žlčníka a žlčovodov I;D;;2;2;2;2;P;P;P;P;;;;
63;S66-48;True;Ochorenia pečene I;D;;2;2;2;2;P;P;P;P;;;;
63;S66-47;True;Ochorenia pankreasu I;D;;2;2;2;2;P;P;P;P;;;;
63;S66-46;True;Iné ochorenia GIT I;D;;2;2;2;2;P;P;P;P;;;;
63;S66-45;True;Ochorenia pažeráka I;D;;2;2;2;2;P;P;P;P;;;;
63;S65-30;True;Iné ochorenie dýchacích orgánov I;D;;2;2;2;2;P;P;P;P;;;;
63;S65-29;True;Iné infekcie a zápaly dýchacích orgánov I ;D;;2;2;2;2;P;P;P;P;;;;
63;S65-28;True;Bronchitída a iné akútne infekcie DDC;D;;2;2;2;2;P;P;P;P;;;;
63;S65-27;True;Zápal pľúc;D;;2;2;2;2;P;P;P;P;;;;
63;S65-26;True;Astma bronchiale;D;;2;2;2;2;P;P;P;P;;;;
63;S65-25;True;Kašeľ, dyspnoe a iné poruchy dýchania;D;;2;2;2;2;P;P;P;P;;;;
63;S64-28;True;Iné ochorenia obehového systému;D;;2;2;2;2;P;P;P;P;;;;
63;S64-27;True;Žilová trombóza;D;;2;2;2;2;P;P;P;P;;;;
63;S64-26;True;Periférne ochorenia ciev;D;;2;2;2;2;P;P;P;P;;;;
63;S64-25;True;Bolesť na hrudníku;D;;2;2;2;2;P;P;P;P;;;;
63;S64-24;True;Ochorenia srdcových chlopní;D;;2;2;2;2;P;P;P;P;;;;
63;S64-23;True;Hypertenzia;D;;2;2;2;2;P;P;P;P;;;;
63;S64-22;True;Insuficiencia srdca a šok;D;;2;2;2;2;P;P;P;P;;;;
63;S64-21;True;Arytmia a poruchy vedenia vzruchov;D;;2;2;2;2;P;P;P;P;;;;
63;S64-20;True;Synkopa a kolaps;D;;2;2;2;2;P;P;P;P;;;;
63;S64-19;True;Zastavenie srdca;D;;2;2;2;2;P;P;P;P;;;;
63;S52-58;True;Ľahké poranenia pohybového systému;D;;2;2;2;2;P;P;N;N;;;;
63;S63-39;False;Hospitalizacia novorodenca I;D;;2;;;;P;P;P;P;;;;
64;S64-12;False;Výmena alebo korektúra kardiostimulátora a defibrilátora;V;;5;5;5;5;P;;;;;;;
64;S64-11;False;Implantácia kardiostimulátora;V;;5;5;5;5;P;;;;;;;
64;S64-10;False;Implantácia defibrilátora;V;;5;5;5;5;P;;;;;;;
64;S64-09;False;Intervenčné výkony - katétrové ablácie;V;;5;5;5;5;P;;;;;;;
64;S64-07;False;Diag. katetrizácia ľavého srdca;V;;5;5;5;5;P;;;;;;;
64;S64-06;False;Intervenčné výkony na cievach - koronárne;V;;5;5;5;5;P;;;;;;;
64;S64-05;False;Iné intervenčné výkony;V;;5;5;5;5;P;;;;;;;
64;S64-04;False;Intervenčné výkony - intraaortálna balóniková kontrapulzácia;V;;5;5;5;5;P;;;;;;;
64;S64-03;False;Intervenčné výkony - katétrové uzávery;V;;5;5;5;5;P;;;;;;;
64;S64-02;False;Diag. katetrizácia pravého srdca a iné komplexné katetrizácie;V;;5;5;5;5;P;;;;;;;
64;S64-01;False;Intervenčné výkony - chlopne;V;;5;5;5;5;P;;;;;;;
64;S64-16;False;MR vyšetrenie srdca v celkovej anestézii;V;;4;4;4;4;P;N;;;;;;
64;S64-15;False;CT vyšetrenie srdca v celkovej anestézii;V;;4;4;4;4;P;P;;;;;;
64;S64-14;False;Transezofageálne  EKG;V;;4;4;4;4;P;N;;;;;;
64;S64-13;False;Transezofageálna echokardiografia;V;;4;4;4;4;P;N;;;;;;
64;S50-14;True;Trombolytická liečba;V;;4;4;4;4;P;P;;;;;;
64;S51-74;True;Revízia operačnej rany;V;;4;3;2;1;P;P;N;N;N;;;
64;S64-18;False;Ťažká arytmia;D;;3;3;3;3;P;P;P;;;;;
64;S64-17;False;Echokardiografia v celkovej anestézii ;V;;3;3;3;3;P;P;N;;;;;
64;S64-28;False;Iné ochorenia obehového systému;D;;2;2;2;2;P;P;P;P;;;;
64;S64-27;False;Žilová trombóza;D;;2;2;2;2;P;P;P;P;;;;
64;S64-26;False;Periférne ochorenia ciev;D;;2;2;2;2;P;P;P;P;;;;
64;S64-25;False;Bolesť na hrudníku;D;;2;2;2;2;P;P;P;P;;;;
64;S64-24;False;Ochorenia srdcových chlopní;D;;2;2;2;2;P;P;P;P;;;;
64;S64-23;False;Hypertenzia;D;;2;2;2;2;P;P;P;P;;;;
64;S64-22;False;Insuficiencia srdca a šok;D;;2;2;2;2;P;P;P;P;;;;
64;S64-21;False;Arytmia a poruchy vedenia vzruchov;D;;2;2;2;2;P;P;P;P;;;;
64;S64-20;False;Synkopa a kolaps;D;;2;2;2;2;P;P;P;P;;;;
64;S64-19;False;Zastavenie srdca;D;;2;2;2;2;P;P;P;P;;;;
64;S73-52;True;Manažment bolesti;D;;2;2;2;2;P;P;N;N;;;;
65;S65-01;False;Tuberkulóza;D;;5;5;5;5;P;;;;;;;
65;S58-08;True;Rozhodnutie o indikácii a príprava pacienta na transpantáciu pľúc;V;;5;5;5;5;P;;;;;;;
